Wavelength	ewt_exp00120.asd	ewt_exp00121.asd	ewt_exp00122.asd	ewt_exp00123.asd	ewt_exp00124.asd	ewt_exp00125.asd	ewt_exp00126.asd	ewt_exp00127.asd	ewt_exp00128.asd	ewt_exp00129.asd	ewt_exp00130.asd	ewt_exp00131.asd	ewt_exp00132.asd	ewt_exp00133.asd	ewt_exp00134.asd	ewt_exp00135.asd	ewt_exp00136.asd	ewt_exp00137.asd	ewt_exp00138.asd	ewt_exp00139.asd	ewt_exp00140.asd	ewt_exp00141.asd	ewt_exp00142.asd	ewt_exp00143.asd	ewt_exp00144.asd	ewt_exp00145.asd	ewt_exp00146.asd	ewt_exp00147.asd	ewt_exp00148.asd	ewt_exp00149.asd	ewt_exp00150.asd	ewt_exp00151.asd	ewt_exp00152.asd	ewt_exp00153.asd	ewt_exp00154.asd	ewt_exp00155.asd	ewt_exp00156.asd	ewt_exp00157.asd	ewt_exp00158.asd	ewt_exp00159.asd
1175	0.334607082452911	0.333780353991918	0.334373597700801	0.334970585926126	0.331878674800481	0.328974929543647	0.328058755453949	0.325449825252928	0.332406511788246	0.336854178294624	0.335725064761887	0.336853374279772	0.336335031098384	0.336313418465214	0.336277091041824	0.335636172101579	0.335321745557207	0.334523865669355	0.3341792694479	0.334009958658089	0.332539543816944	0.332486234836215	0.332910750887586	0.33369673506986	0.334045624219624	0.333755917570937	0.333407518618751	0.333747512976382	0.333883388796887	0.334112885983599	0.334309694758981	0.33454788907314	0.335255506148776	0.335099390835288	0.33357491144443	0.332719084944067	0.332251209952726	0.331983798242033	0.332018341264823	 0.33193459644169 
1176	0.334197244837789	0.333318949806942	0.333893119403359	0.334544454486256	0.331537266790856	0.328565740279796	0.327696424408429	0.325146027117616	0.332181444236433	0.336582658258833	0.33535755070429	0.336556009327889	0.33603781522562	0.335959061556665	0.335898984494991	0.335308770511515	0.334868172157204	0.334141744105408	0.333909777564541	0.333792852701713	0.332276601856082	0.332233303872708	0.332669664403532	0.333430137817562	0.333773630992461	0.333499517973128	0.333077438368749	0.333615861140075	0.333700542165671	0.333800702556932	0.334061991787752	0.334163427127748	0.335003359450697	0.334826478668064	0.333318358918477	0.332363150737236	0.332112280708151	0.33171279396068	0.331930121118844	 0.331672016213751 
1177	0.333803417780905	0.332943753035869	0.333524752219073	0.334191008803412	0.33116161427268	0.328180782590777	0.327314509938437	0.324732258033188	0.331802344052236	0.33617031678557	0.334938156738687	0.336142665458848	0.335629600135782	0.33559622485678	0.335497849131889	0.334932029204417	0.334527414651163	0.333790393961144	0.333576023667682	0.333465356980822	0.3319465913639	0.331929005200661	0.332356918918718	0.333151002231719	0.33345452334089	0.333202399800958	0.332804876112025	0.33332830221927	0.333425826145122	0.333521370529742	0.333778843253299	0.333884605278657	0.33472148196703	0.334547310487206	0.333052251583559	0.33210474531549	0.331875556587037	0.331448352889682	0.331696045904533	 0.3314236818188 
1178	0.333453351816729	0.332629855028983	0.333251565464617	0.333958083387026	0.330752248146673	0.327745089742373	0.326848890407986	0.32416789894544	0.331383786469845	0.335742272696983	0.334512327221868	0.335543482072419	0.335108206571777	0.335259634096682	0.335089224404582	0.334585026597414	0.334244194175209	0.33345179215898	0.333233829178724	0.333069770007999	0.331651388787023	0.331686979601565	0.332135542638573	0.332948566721632	0.33310483566242	0.332911633757182	0.332670457245856	0.332933168335772	0.333221356037866	0.333319155737017	0.333467723247549	0.333743545563127	0.334417152048648	0.334284071708528	0.332832732464941	0.331855581531708	0.331602856053361	0.331272948073683	0.33144236621497	 0.331203552525643 
1179	0.333095655574819	0.332278501094798	0.332913647629085	0.333622899501839	0.330407900376005	0.3273749522849	0.326498464571584	0.323793666349178	0.330980174494983	0.335385264214205	0.334145606849166	0.335163428773214	0.334718977775809	0.334912046914667	0.334706429118946	0.334250063093466	0.333919141888678	0.333132396267775	0.332890350108943	0.332735288805567	0.331323949934609	0.331404500150828	0.331851248324627	0.332663895781833	0.33281171867358	0.332635566436535	0.332423874178025	0.332624152721375	0.33293650035396	0.333048008170617	0.333193538976097	0.333493277702357	0.334155219005017	0.334017412534414	0.332590441235595	0.331608069283889	0.331333682733258	0.331040568384807	0.331179336826529	 0.330961587962636 
1180	0.332695725159611	0.331931672807959	0.332605259938235	0.333255154630508	0.330097869888935	0.327083733305819	0.32627710563111	0.323555603829212	0.330477915073669	0.334961415287137	0.33372973331007	0.334904151791452	0.334366983173718	0.334600889294405	0.33427995947302	0.333847791196967	0.333683787548117	0.332855860995044	0.332468465542512	0.332365196663009	0.330847069075496	0.331064060462548	0.331424225004526	0.332279404091936	0.332522672875286	0.332365212402591	0.332156559922643	0.332284825648354	0.332474529291003	0.332729412137379	0.332938168916501	0.333199178780702	0.333966960662805	0.333722221793828	0.332307196111775	0.33146910967576	0.330987322748418	0.330728266031596	0.33077449823941	 0.330703241336379 
1181	0.332369065917024	0.331615329937839	0.33227620387855	0.332925542864979	0.329769193244435	0.326756623669731	0.325954748590853	0.323194898694339	0.330104499073954	0.334587146110254	0.33338335442635	0.334567065226722	0.334022774434289	0.334240622352165	0.333954522302889	0.333509860605097	0.33337874265247	0.332550616408633	0.332144725296626	0.332056112579361	0.330544765100693	0.330747183945453	0.331116392736384	0.331984423363989	0.332237796344458	0.332070602742116	0.33186463728996	0.331985447269643	0.33217509316479	0.332464265469363	0.33266239383126	0.332939364450939	0.333693923788824	0.333478354462126	0.332058112525008	0.331254157121264	0.33072164918915	0.3304792927276	0.330525893304876	 0.330463641941028 
1182	0.332120281947934	0.331289419618232	0.331827250558745	0.332510330131033	0.32946630997821	0.326414156869052	0.325616947554073	0.32285095669428	0.329862633695781	0.33436927376384	0.333184955804046	0.33432447265346	0.33378993306271	0.333796183364116	0.333782310091648	0.333287851967305	0.332936141610323	0.332214220619856	0.331898319200611	0.331821394591815	0.330389545045472	0.330386101795467	0.330905483016302	0.331700762419371	0.332016205922283	0.331739218574668	0.331412621337572	0.331747479310378	0.33197100645451	0.332170768285437	0.332385218175971	0.33262194833776	0.333352047676775	0.333307494370559	0.331856752866722	0.330946402226068	0.33050395794646	0.330261998787088	0.330424990243002	 0.330206222759294 
1183	0.331824418543684	0.330971987640887	0.331500991608808	0.332190026829407	0.32916448266045	0.326090274648007	0.325289604434686	0.322526316697887	0.329526548057742	0.33406562194295	0.332901171528453	0.334029819792928	0.33348502713876	0.333434608066763	0.333469452605535	0.332989797653689	0.33259165484938	0.331921575295856	0.331614882226267	0.33156472346192	0.330146858109706	0.330118043890507	0.330645575294067	0.331423445122168	0.331759305506714	0.331477013346725	0.331130384122027	0.331509850825973	0.3317222683406	0.33191798635519	0.332122405616275	0.332358072715031	0.333079442984828	0.333062902335302	0.33160998204898	0.330684352757313	0.330276709046034	0.330042910754535	0.330220796843163	 0.329979499997232 
1184	0.331508395520367	0.330707698848674	0.331305710651994	0.332036422827507	0.328788050591144	0.325738726947489	0.324828978662619	0.322048952547802	0.329169430285976	0.333635884247121	0.332551906095132	0.333593268672525	0.333059572262771	0.333036063068491	0.333045170298728	0.332582542074341	0.332282573129577	0.331646644648432	0.331366032795285	0.331333408627462	0.32998108298662	0.32994132022887	0.330389458688531	0.331201281497032	0.331422678255461	0.331223520104044	0.330991701292096	0.331303288279476	0.331546136553759	0.331790136618582	0.331814671208705	0.332168620993462	0.332759145387485	0.332766335988993	0.331309084721002	0.33041025350335	0.330065215316707	0.329844571627235	0.330007097984965	 0.329776733091343 
1185	0.331239592069784	0.330418851374654	0.331027773960285	0.331761787047734	0.328501074357428	0.32544158955541	0.324500674635477	0.321691726375085	0.32885647359868	0.333295674033604	0.332246291104327	0.333238175499702	0.332748282282743	0.332728873750401	0.332758140370647	0.332292948656677	0.33199190505299	0.33136460753094	0.331105311967617	0.33108528591733	0.329752907288573	0.329700271558681	0.330146708964762	0.330967274966244	0.331158620333106	0.330975746145199	0.330761094998762	0.331054398173806	0.331326078469918	0.331563252966621	0.331560702927298	0.331953991240474	0.332490724892297	0.332532319773858	0.331066483516089	0.330179159274373	0.329874242593239	0.329641654980557	0.329828121386271	 0.329579602385841 
1186	0.330982797219504	0.330117229441387	0.330741638661112	0.331453334355619	0.328261465802001	0.325174612988379	0.324240512088867	0.321406215443962	0.328541474672174	0.332986255654177	0.331947580481255	0.332917565449297	0.332478496036343	0.332486777396816	0.332497838913605	0.332043233389333	0.331728509591119	0.331092224561575	0.330831510195305	0.33082943791214	0.329475810231739	0.329460674708326	0.329901764063256	0.330729447932353	0.330923293664757	0.330754855676334	0.33053306589019	0.330794687690134	0.331076865378429	0.3312992746583	0.331338068421736	0.331738141140672	0.332268614187745	0.332305335646502	0.330838744681539	0.329972404870308	0.32969376959104	0.329439606096615	0.329640731772138	 0.329393796177302 
1187	0.330710085849775	0.329750210002752	0.330472279292955	0.331092540772162	0.328099373794106	0.324927465184778	0.324083428049623	0.321254913155233	0.328134331870717	0.332694812596912	0.331623158590419	0.332626591310534	0.332236027464095	0.332371262620526	0.332180757925909	0.331810457505287	0.331498163293826	0.330827840658418	0.330483244073108	0.330536382794673	0.329040086687272	0.329272641865216	0.329606138588814	0.330458279720221	0.33071400275946	0.330620884694313	0.330370620005226	0.330518789595888	0.330732887209374	0.330951246882156	0.331161470232878	0.331523507664454	0.332135336527926	0.332015322285097	0.330575044670534	0.329780411467557	0.32952149617339	0.329236308280425	0.329375618217861	 0.329229755999344 
